CTCT,"Constant Contact,",05/07/2014,4:00pm,27.47,28.71,28.71,27.14,447551,14.19 - 32.91,0,N/A,103.97
,,,,,,,,,,,,
STZ,Constellation Bra,05/07/2014,4:04pm,79.12,80.98,81.07,78.43,1437281,48.68 - 85.91,0,N/A,8.21
,,,,,,,,,,,,
CSTM,Constellium N.V. ,05/07/2014,4:00pm,30.57,30.7,30.8965,30.27,308860,13.26 - 31.11,0,N/A,22.34
,,,,,,,,,,,,
CPSS,Consumer Portfoli,05/07/2014,4:00pm,7.05,7.42,7.42,6.9,196687,5.61 - 9.64,0,N/A,9.76
,,,,,,,,,,,,
XLP,SPDR Select Secto,05/07/2014,4:00pm,44.24,43.92,44.27,43.92,7554253,38.87 - 44.38,1.053,2.4,N/A
,,,,,,,,,,,,
TCS,Container Store (,05/07/2014,4:01pm,25.97,26.61,26.77,25.5,579160,25.50 - 47.07,0,N/A,N/A
,,,,,,,,,,,,
MCF,Contango Oil & Ga,05/07/2014,4:02pm,47.33,46.99,48,46.06,78561,33.22 - 50.44,0,N/A,18.26
,,,,,,,,,,,,
CLR,Continental Resou,05/07/2014,4:02pm,136.9,136.63,138.779,134.95,1933602,80.30 - 138.78,0,N/A,32.65
,,,,,,,,,,,,
VLRS,Controladora Vuel,05/07/2014,4:03pm,7.04,7,7.07,6.9,451261,6.82 - 15.94,0,N/A,N/A
,,,,,,,,,,,,
CVG,Convergys Corpora,05/07/2014,4:01pm,21.61,21.57,21.62,21.07,387801,17.16 - 24.43,0.24,1.12,38.22
,,,,,,,,,,,,
CNVR,"Conversant, Inc.",05/07/2014,4:00pm,23.27,22.85,24,22.21,2985765,18.62 - 28.79,0,N/A,18.28
,,,,,,,,,,,,
COO,"Cooper Companies,",05/07/2014,4:02pm,133.57,134.33,134.62,131.3,318365,105.71 - 145.34,0.06,0.04,22.57
,,,,,,,,,,,,
CTB,Cooper Tire & Rub,05/07/2014,4:03pm,27.66,26.99,27.85,26.63,1033267,20.55 - 34.79,0.42,1.56,17.11
,,,,,,,,,,,,
CPA,"Copa Holdings, S.",05/07/2014,4:02pm,132.27,133.25,134.05,130.79,653051,121.11 - 162.83,2.42,1.82,13.79
,,,,,,,,,,,,
CPRT,"Copart, Inc.",05/07/2014,4:00pm,36.19,36.12,36.22,35.635,334254,30.11 - 38.26,0,N/A,26.06
,,,,,,,,,,,,
OFC,Corporate Office ,05/07/2014,4:07pm,26.8,26.38,26.81,26.27,533076,21.48 - 29.95,1.1,4.18,36.91
,,,,,,,,,,,,
CORT,Corcept Therapeut,05/07/2014,4:00pm,1.99,2,2.16,1.91,4665297,1.47 - 4.49,0,N/A,N/A
,,,,,,,,,,,,
CLB,Core Laboratories,05/07/2014,4:03pm,192.61,191.81,193,189.53,184292,133.02 - 221.00,1.64,0.86,35.33
,,,,,,,,,,,,
CLGX,"CoreLogic, Inc. C",05/07/2014,4:01pm,27.29,27.29,27.49,26.91,709959,21.40 - 36.19,0,N/A,36.39
,,,,,,,,,,,,
COCO,Corinthian Colleg,05/07/2014,4:00pm,0.8986,1.08,1.0801,0.83,3768809,0.83 - 2.97,0,N/A,N/A
,,,,,,,,,,,,
CSOD,Cornerstone OnDem,05/07/2014,4:00pm,35.67,38.03,38.03,34.88,1320046,32.82 - 61.85,0,N/A,N/A
,,,,,,,,,,,,
GLW,Corning Incorpora,05/07/2014,4:00pm,20.88,20.72,20.88,20.6333,9051881,13.82 - 21.77,0.4,1.94,16.99
,,,,,,,,,,,,
CNDO,Coronado Bioscien,05/07/2014,4:00pm,1.6,1.62,1.65,1.55,314376,1.25 - 10.35,0,N/A,N/A
,,,,,,,,,,,,
CXW,Corrections Corpo,05/07/2014,4:01pm,33.5,33.19,33.5,32.97,669560,30.37 - 39.90,1.95,5.91,12.24
,,,,,,,,,,,,
CZZ,Cosan Limited Cla,05/07/2014,4:00pm,12.25,12.23,12.28,12.02,1158187,10.33 - 21.28,0.304,2.49,62.51
,,,,,,,,,,,,
CMRE,Costamare Inc. Co,05/07/2014,4:03pm,21.58,21.23,21.92,21.1,93725,15.90 - 22.55,1.09,5.14,16.84
,,,,,,,,,,,,
COST,Costco Wholesale ,05/07/2014,4:00pm,111.98,112.83,113.086,111.61,2951813,107.38 - 126.12,1.24,1.1,25.36
,,,,,,,,,,,,
COT,Cott Corporation ,05/07/2014,4:00pm,7.26,7.88,7.91,6.84,2318664,6.84 - 8.98,0.227,2.81,45.14
,,,,,,,,,,,,
COTY,Coty Inc. Class A,05/07/2014,4:01pm,15.88,15.82,15.94,15.69,525611,12.83 - 17.74,0.2,1.26,46.83
,,,,,,,,,,,,
COUP,Coupons.com Incor,05/07/2014,4:02pm,16.46,17.88,17.88,15.99,743632,15.84 - 33.00,0,N/A,N/A
,,,,,,,,,,,,
CUZ,Cousins Propertie,05/07/2014,4:02pm,11.7,11.54,11.72,11.49,1076235,9.30 - 11.83,0.21,1.82,15.26
,,,,,,,,,,,,
CVD,Covance Inc. Comm,05/07/2014,4:02pm,82.63,82.13,82.94,81.3,891591,71.84 - 106.50,0,N/A,25.71
,,,,,,,,,,,,
CVA,Covanta Holding C,05/07/2014,4:02pm,18.81,18.71,18.9815,18.58,5594713,16.42 - 21.89,0.675,3.61,283.18
,,,,,,,,,,,,
COV,Covidien plc. Ord,05/07/2014,4:05pm,71.4,71.28,71.41,70.69,1720303,53.0496 - 73.77,1.22,1.72,20.35
,,,,,,,,,,,,
COWN,"Cowen Group, Inc.",05/07/2014,4:00pm,3.95,4.19,4.19,3.87,572736,2.59 - 4.83,0,N/A,99.25
,,,,,,,,,,,,
CPL,CPFL Energia S.A.,05/07/2014,4:02pm,17.61,17.32,17.72,17.28,520806,12.80 - 23.00,0.847,4.85,20.52
,,,,,,,,,,,,
CBRL,Cracker Barrel Ol,05/07/2014,4:00pm,95.58,95.92,96.31,94.41,154667,83.43 - 118.63,3,3.12,18.72
,,,,,,,,,,,,
BREW,Craft Brew Allian,05/07/2014,4:00pm,13.77,14.09,14.46,13.75,68532,7.25 - 18.70,0,N/A,142.3
,,,,,,,,,,,,
CRAY,Cray Inc,05/07/2014,4:00pm,25.4,26.45,26.49,24.79,892517,16.20 - 42.09,0,N/A,39.53
,,,,,,,,,,,,
BAP,Credicorp Ltd. Co,05/07/2014,4:03pm,150.41,150,150.62,149.18,283661,106.882 - 151.76,1.9,1.27,21.02
,,,,,,,,,,,,
MLPN,Credit Suisse Equ,05/07/2014,4:00pm,34.17,33.92,34.19,33.84,94443,27.11 - 34.21,1.345,3.97,N/A
,,,,,,,,,,,,
CS,Credit Suisse Gro,05/07/2014,4:00pm,30.9,30.97,31.1,30.62,2393196,25.93 - 33.98,0,N/A,26.83
,,,,,,,,,,,,
CREE,"Cree, Inc.",05/07/2014,4:00pm,44.99,46.1,46.16,44.6,2681068,44.60 - 76.00,0,N/A,45.8
,,,,,,,,,,,,
CEQP,Crestwood Equity ,05/07/2014,4:03pm,13.35,13.67,13.67,13.1101,423797,7.98 - 16.89,0.541,3.96,227.83
,,,,,,,,,,,,
CMLP,Crestwood Midstre,05/07/2014,4:05pm,21.99,22,22.01,21.8,417032,20.40 - 25.60,0.4,1.82,N/A
,,,,,,,,,,,,
CRH,CRH PLC American ,05/07/2014,4:02pm,28.67,28.64,28.73,28.49,272302,19.46 - 30.06,0.852,2.88,N/A
